pcf_id,year_of_reporting,product_name,product_detail,company,country,company's_gics_industry_group,company's_gics_industry,company's_sector,product_weight,product's_carbon_footprint,carbon_intensity
4235,2016,Mercedes-Benz S-Class Hybrid (S 300 BlueTEC HYBRID),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2715.0,51000.0,18.78
4235,2016,Mercedes-Benz S-Class Hybrid (S 400 h),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2595.0,66000.0,25.43
4235,2016,Mercedes-Benz S-Class Plug-In Hybrid (S 500 e),"Passengercar, S 500 e, electricity from hydro power",Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2585.0,38000.0,14.7
4235,2016,Mercedes-Benz SL (SL 350),,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2065.0,72000.0,34.87
4235,2016,Mercedes-Benz SLC (SLK 200 BlueEFFICIENCY),,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2015.0,45000.0,22.33
4235,2015,Mercedes-Benz C-Class e,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1580.0,27400.0,17.34
4235,2015,Mercedes-Benz E-Class Saloon,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1680.0,47200.0,28.1
4235,2015,Mercedes-Benz M-Class - Passenger Car,BLANK,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,2110.0,43600.0,20.66
4235,2015,Mercedes-Benz S-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,2015.0,54000.0,26.8
4235,2015,Mercedes-Benz B-Class electric drive,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1725.0,22600.0,13.1
4235,2015,Mercedes-Benz CLA-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1490.0,30000.0,20.13
4311,2013,Set yoghourt,Field not included in 2013 data,Danone,France,"Food, Beverage & Tobacco",Food Products,Food & Beverage,1.0,1.531,1.53
4311,2013,Drink yoghourt,Field not included in 2013 data,Danone,France,"Food, Beverage & Tobacco",Food Products,Food & Beverage,1.0,1.297,1.3
4311,2013,Plain Water (SKU: Bonafont 1L film bottle),Field not included in 2013 data,Danone,France,"Food, Beverage & Tobacco",Food Products,Food & Beverage,1.0,0.174,0.17
4311,2015,BONAFONT NATURAL 6000 ML X2 FILM 84 (6L RPET Bottle)_54742,Plain water bottle of a 6 liters capacity produced and sold in Mexico. The bottle is made of 100% rPET. top SKU of Bonafont volumes sold to Walmart. represent 9% of the volumes.,Danone,France,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,1.0,0.145,0.15
4311,2015,DANONE MPCK STRAWBERRY 1960G (8X245G)_87121,ABA Strawberry drink yoghourt produced and sold in Mexico. A consumer unit contains 245g. This SKU contains 8 pack; top SKU of Danone Mexico volumes sold to Walmart. represent 7% of the volumes.,Danone,France,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,1.0,2.279,2.28
4311,2015,SILHOUETTE ST/PE/RA/BL 100GX16_14967,Silhouette stirred yoghouort produced and sold in Canada. A consumer unit contains 100g. This SKU contains 16 pots. top SKU of Danone canada volumes sold to Walmart. represent 4% of the volumes.,Danone,France,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,1.0,1.26,1.26
4311,2015,Activia STR/PCH/BLU 24X4OZ CLUB_67740,"Activia Strawberry/ Peach /Blueberry stirred yoghourt produced and sold in the US. A consumer unit contains 113,4g.This reference is sold by 24. top SKU of Danone US volumes sold to Walmart. represent 3% of the volumes.",Danone,France,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,1.0,2.253,2.25
432,2016,Argon,Argon gas (cylinders),Air Liquide,France,Materials,Chemicals,Chemicals,1.78571428571429,0.567,0.32
432,2016,Nitrogen,Nitrogen gas(cylinders),Air Liquide,France,Materials,Chemicals,Chemicals,1.25,0.501,0.4
4332,2014,Keyboards,Keyboards,Darfon Electronics Corp,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",0.445,10.41,23.39
4332,2015,Keyboard,NB Keyboard,Darfon Electronics Corp,Taiwan,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",0.158,0.89,5.63
4416,2016,DC fan,"1.DC fan used as a cooling component in computers, servers or similar equipment 2.B2B product.",Delta Electronics,Taiwan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.26,1.86,7.15
4416,2016,External power supply/ portable adaptor,1.External power supply/portable adaptor   2.Including its packaging materials (i.e. PE bag and carton)  3.B2B product.,Delta Electronics,Taiwan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.363,7.9,21.76
4416,2016,PV Inverter,1.An inverter to transfer AC power to DC power   2.B2B product,Delta Electronics,Taiwan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",81.918782,686.42,8.38
4416,2016,TPS (Telecom Power System),1.External power supply power.2.B2B product.3.Delta had finished the inventory of product carbon footprint for TPS. 4.TPS product was assured by TUV.,Delta Electronics,Taiwan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",4.1,69.437,16.94
4433,2015,Latitude E6440,Commerical Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",2.12,348.0,164.15
4433,2015,Latitude E6540,Commercial Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",2.56,408.0,159.38
4433,2013,"The Latitude E6400 is a typical high-volume, mainstream business laptop that is representative of a range of similar laptop  products. It is Energy Star® 5.0 qualified and EPEAT Gold registered.","The Latitude E6400 is a typical high-volume, mainstream business laptop that is representative of a range of similar laptop  products. It is Energy Star® 5.0 qualified and EPEAT Gold registered.",Dell Inc.,USA,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",2.52,350.0,138.89
4433,2015,Latitude E7240,Commerical Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",1.36,310.0,227.94
4433,2015,Latitude E7440,Commerical Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",1.63,276.0,169.33
4433,2015,OptiPlex 3030 all-in-one,Commerical Desktop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",7.03,480.0,68.28
4433,2013,"The OptiPlex 780 Mini Tower is a typical high-volume, mainstream business desktop that is representative of a range of similar desktop products. It is Energy Star® 5.0 compliant and EPEAT Gold registered.","The OptiPlex 780 Mini Tower is a typical high-volume, mainstream business desktop that is representative of a range of similar desktop products. It is Energy Star® 5.0 compliant and EPEAT Gold registered.",Dell Inc.,USA,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",11.7,800.0,68.38
4433,2013,"PowerEdge R710 is a typical high-volume, next-generation Intel Xeon processor-based 2U Rack Server that is representative of a range of similar server products.","PowerEdge R710 is a typical high-volume, next-generation Intel Xeon processor-based 2U Rack Server that is representative of a range of similar server products.",Dell Inc.,USA,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",26.1,6360.0,243.68
4433,2015,PowerEdge R710,Server,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",26.1,6360.0,243.68
4433,2015,OptiPlex 3010 Minitower (MT),Commercial Desktop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",5.7,624.0,109.47
4433,2015,OptiPlex 9010 Small Form Factor (SFF),Commercial Desktop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",6.0,667.0,111.17
4433,2015,Latitude E3440,Commercial Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",2.0,314.0,157.0
4433,2015,Latitude E3540,Commercial Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",2.22,309.0,139.19
4433,2015,Latitude E5440,Commerical Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",2.0,292.0,146.0
4433,2015,Latitude E5540,Commerical Laptop,Dell Inc.,USA,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",2.3,311.0,135.22
462,2013,Average of all products sold to Braskem,Field not included in 2013 data,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,5.5,5.5
462,2014,Average of all products sold to Braskem,Products sold to Braskem,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,5500.0,5.5
462,2015,Average of all products sold to Braskem,Products sold to Braskem,Akzo Nobel,Netherlands,Chemicals,Not used for 2015 reporting,Chemicals,1000.0,6500.0,6.5
462,2016,Average of all products sold to Braskem,Products sold to Braskem,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,6240.0,6.24
462,2014,Aggregated Global Sales for KAO,"Amines, polyacrylates and other products",Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,3100.0,3.1
462,2013,Beverage can inside spray lacquer steel - Aqualure 905,Beverage can inside spray lacquer steel - Aqualure 905,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,2000.0,2.0
462,2014,Beverage can inside spray lacquer steel,Aqualure 905,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,2000.0,2.0
462,2014,Average of all products sold to KAO,Peroxides,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,4900.0,4.9
462,2015,Aggregated Global Sales for Customer CNH Industrial NV,An average powder coating,Akzo Nobel,Netherlands,Chemicals,Not used for 2015 reporting,Chemicals,1000.0,4700.0,4.7
462,2016,Aggregated global sales for Dell Inc,The information has been calculated with an average of all products sold to Dell Inc. Our main product groups are being updated at the moment and we will be able to provide more accurate information in the near future.,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,1320.0,1.32
462,2016,Aggregated sales to Symrise,"Sodium Salt, different products",Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,141.0,0.14
462,2016,Caustic products delivered to ICL,Caustic solution,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,440.0,0.44
462,2016,Chelates and Micronutrients sold to ICL,chelates and Micronutrients,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,2.85,2.85
462,2016,Chlormethane products delivered to ICL,Chloromethanes,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,1800.0,1.8
462,2013,"Beverage can inside spray lacquer aluminium - Aqualure 900, Aqualure 2000 etc.","Beverage can inside spray lacquer aluminium - Aqualure 900, Aqualure 2000 etc.",Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,1600.0,1.6
462,2014,Beverage can inside spray lacquer aluminium,"Aqualure 900, Aqualure 2000 etc.",Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,1600.0,1.6
462,2015,Beverage can inside spray lacquer aluminium,"Aqualure 900, Aqualure 2000 etc.",Akzo Nobel,Netherlands,Chemicals,Not used for 2015 reporting,Chemicals,1000.0,1600.0,1.6
462,2013,Overprint varnishes  (also used to approximate rim varnishes),Overprint varnishes  (also used to approximate rim varnishes),Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,2200.0,2.2
462,2014,Overprint varnishes,Overprint varnishes (also used to approximate rim varnishes),Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,2200.0,2.2
462,2015,Overprint varnishes,Overprint varnishes (also used to approximate rim varnishes),Akzo Nobel,Netherlands,Chemicals,Not used for 2015 reporting,Chemicals,1000.0,2200.0,2.2
462,2013,Aggregated Global Sales for Unilever - Polyacrylates and other products,Aggregated Global Sales for Unilever - Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,3.0,3.0
462,2014,Aggregated Global Sales for Unilever,Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,3420.0,3.42
462,2015,Aggregated Global Sales for Unilever,Polyacrylates and other products,Akzo Nobel,Netherlands,Chemicals,Not used for 2015 reporting,Chemicals,1000.0,2580.0,2.58
462,2016,Aggregated Global Sales for Unilever,Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,2.54,2.54
462,2013,Aggregated Global Sales for L'Oreal - Polyacrylates and other products,Aggregated Global Sales for L'Oreal - Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,2.2,2.2
462,2014,Aggregated Global Sales for L'Oreal,Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,3010.0,3.01
462,2015,Aggregated Global Sales for L'Oreal,Polyacrylates and other products,Akzo Nobel,Netherlands,Chemicals,Not used for 2015 reporting,Chemicals,1000.0,2760.0,2.76
462,2016,Aggregated Global Sales for L'Oreal,Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,2.69,2.69
462,2013,Aggregated Global Sales for Johnson & Johnson - Polyacrylates and other products,Aggregated Global Sales for Johnson & Johnson - Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,2.0,2.0
462,2014,Aggregated Global Sales for Johnson & Johnson,Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,3400.0,3.4
462,2015,Aggregated Global Sales for Johnson & Johnson,Polyacrylates and other products,Akzo Nobel,Netherlands,Chemicals,Not used for 2015 reporting,Chemicals,1000.0,2910.0,2.91
462,2016,Aggregated Global Sales for Johnson & Johnson,Polyacrylates and other products,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1.0,3.56,3.56
462,2013,Sodium chlorate produced in North America.,Field not included in 2013 data,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,1200.0,1.2
462,2013,"Sodium chlorate as solid phase, produced in South America.","Sodium chlorate as solid phase, produced in South America.",Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,220.0,0.22
462,2013,Chlorine dioxide water solution produced in South America.,Chlorine dioxide water solution produced in South America.,Akzo Nobel,Netherlands,Materials,Chemicals,Chemicals,1000.0,850.0,0.85
46693,2013,Extra Neutral Potable Ethanol 96.4%,Field not included in 2013 data,NCP ALCOHOLS,South Africa,"Food, Beverage & Tobacco",Beverages,Food & Beverage,1041.66666666667,2019.0,1.94
46693,2016,Extra Neutral Potable Ethanol 96.4%,Potable Grade Ethanol,NCP ALCOHOLS,South Africa,"Food, Beverage & Tobacco",Beverages,Food & Beverage,1041.66666666667,1280.0,1.23
46702,2014,Malt non HDP,metric tonne,MUNTONS PLC,United Kingdom,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,1000.0,603.0,0.6
46702,2015,Malted barley,Manufacture of malted barley including the data from embedded carbon from growing,MUNTONS PLC,United Kingdom,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,1000.0,520.0,0.52
46702,2016,Malted Barley,"Provision of bulk malt for brewing, distilling or food use",MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",Beverages,Food & Beverage,1000.0,561.0,0.56
46702,2016,Malt extract,"Provision of liquid malt extract for brewing, distilling or food use",MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",Beverages,Food & Beverage,1000.0,947.0,0.95
46702,2016,Malt flour in sack,"Provision of liquid malt extract for brewing, distilling or food use",MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",Beverages,Food & Beverage,1000.0,599.0,0.6
46702,2016,Unmalted barley at harvest,Farm grown malting barley,MUNTONS PLC,United Kingdom,"Food, Beverage & Tobacco",Beverages,Food & Beverage,1000.0,240.0,0.24
